title,director,actors,country,release_year,rating,duration,year_added,month_added,day_added,genres,budget,color
The Incredibles 2,Brad Bird,54,United,2018,35,118,2019,1,30,Children,1200000,Color
The Indian in the Cupboard,Frank Oz,23,United,1995,37,96,2020,11,1,Children,, Black and White
The Influence,Dennis Rovira van Boekholt,33,Spain,2019,14,102,2019,10,11,Horror,1200000,Color
The Informant!,Steven Soderbergh,51,United,2009,13,108,2018,8,1,Comedies,4000000,Color
The Intent,"Femi Oyeniran, Kalvadour Peterson",54,United,2016,1,99,2017,5,15,Dramas,1200000,Color
The Intent 2: The Come Up,"Femi Oyeniran, Nicky Slimting Walker",14,United,2018,6,103,2019,2,21,Dramas,1200000,Color
The International Player,Ahmed Medhat,39,Egypt,2009,5,93,2020,4,25,Dramas,1200000,Color
The Interview,Craig Monahan,39,Australia,1998,45,101,2016,11,1,Cult,1200000,Color
The Intouchables,"Olivier Nakache, Éric Toledano",27,France,2011,45,112,2021,1,11,Comedies,1500000,Color
The Invention of Lying,"Ricky Gervais, Matthew Robinson",37,United,2009,42,99,2020,1,1,Comedies,1200000,Color
The Invisible Guardian,Fernando González Molina,29,Spain,2017,17,129,2017,8,3,International,,Color
The Invisible Guest,Paulo Oriol,58,Spain,2016,39,106,2017,7,1,International,,Color
The Invitation,Karyn Kusama,38,United,2015,35,100,2016,7,8,Horror,1200000, Black and White
The Irishman,Martin Scorsese,25,United,2019,4,209,2019,11,27,Dramas,1200000,Color
The Irishman: In Conversation,,47,United,2019,17,24,2019,12,5,Documentaries,1200000,Color
The Iron Lady,Phyllida Lloyd,29,United,2011,14,105,2019,7,7,Dramas,2600000,Color
The Island,Toka McBaror,39,Nigeria,2018,39,93,2019,11,29,Dramas,1200000,Color
The Ivory Game,"Kief Davidson, Richard Ladkani",28,Austria,2016,9,112,2016,11,4,Documentaries,1200000,Color
The Jack King Affair,"Benjamin Cohen, Nicolas Cotto",19,France,2015,1,52,2018,1,2,Documentaries,1200000,Color
The Jane Austen Book Club,Robin Swicord,58,United,2007,32,106,2019,3,8,Comedies,3000000,Color
The Journey Is the Destination,Bronwen Hughes,57,United,2016,9,123,2017,11,7,Dramas,695393, Black and White
The Jungle School,Riri Riza,31,Indonesia,2013,16,90,2018,10,30,Dramas,,Color
The Karate Kid,Harald Zwart,51,United,2010,49,140,2019,10,17,Children,1100000,Color
The Keeping Hours,Karen Moncrieff,44,United,2017,12,95,2018,9,1,Dramas,,Color
The Killer,Marcelo Galvão,16,Brazil,2017,7,100,2017,11,10,Action,1600000, Black and White
The Killing of a Sacred Deer,Yorgos Lanthimos,22,Ireland,2017,18,121,2020,4,5,Dramas,10000000,Color
The Kindergarten Teacher,Sara Colangelo,45,United,2018,48,97,2018,10,12,Dramas,1100000,Color
The King,David Michôd,29,United,2019,45,141,2019,11,1,Dramas,1100000,Color
The King's Speech,Tom Hooper,37,United,2010,5,118,2018,6,2,Dramas,1100000,Color
The Kissing Booth,Vince Marcello,22,United,2018,37,105,2018,5,11,Comedies,1100000,Color
The Kissing Booth 2,Vince Marcello,46,United,2020,2,133,2020,7,24,Comedies,950000,Color
The Kite,Randa Chahal Sabbag,16,Lebanon,2003,8,76,2020,10,19,Dramas,1400000,Color
The Knight Before Christmas,Monika Mitchell,49,United,2019,45,93,2019,11,21,Children,,Color
The Lake House,Alejandro Agresti,22,United,2006,15,98,2019,9,1,Dramas,1000000,Color
The Lamb,Timothy Reckart,49,United,2017,16,86,2018,6,4,Children,960000,Color
The Land,Youssef Chahine,58,Egypt,1970,35,130,2020,6,18,Classic,1100000,Color
The Land of Cards,Qaushiq Mukherjee,15,India,2012,39,113,2016,11,22,Dramas,1000000,Color
The Land of Steady Habits,Nicole Holofcener,22,United,2018,3,98,2018,9,14,Comedies,1000000,Color
The Land of the Enlightened,Pieter-Jan De Pue,33,Belgium,2016,23,84,2017,1,1,Documentaries,1000000,Color
The Larva Island Movie,Ahn Byoung-wook,32,South,2020,13,91,2020,7,23,Children,1300000,Color
The Last Airbender,M. Night Shyamalan,28,United,2010,36,104,2020,4,8,Action,1000000,Color
The Last Bomb of the Second World War,Athiyan Athirai,43,India,2019,1,133,2020,3,3,Dramas,1100000,Color
The Last Boy Scout,Tony Scott,24,United,1991,18,105,2019,11,1,Action,1000000,Color
The Last Days of American Crime,Olivier Megaton,59,United,2020,6,149,2020,6,5,Action,1000000,Color
The Last Days of Chez Nous,Gillian Armstrong,33,Australia,1992,18,93,2016,11,1,Classic,5000000,Color
The Last Exorcism,Daniel Stamm,43,France,2010,1,88,2019,9,1,Horror,1000000,Color
The Last Face,Sean Penn,44,United,2016,27,131,2020,1,13,Dramas,1000000000,Color
The Last Hangover,Rodrigo Van Der Put,57,Brazil,2018,20,44,2018,12,21,Comedies,3500000,Color
The last hour,Eduardo Mendoza de Echave,31,Chile,2017,16,119,2018,6,15,Dramas,1000000,Color
The Last Laugh,Greg Pritikin,33,United,2019,38,99,2019,1,11,Comedies,1000000,Color
The Last Man on the Moon,Mark Craig,30,United,2014,1,96,2016,5,26,Documentaries,900000,Color
The Last Resort,"Dennis Scholl, Kareem Tabsch",54,United,2018,5,70,2019,4,21,Documentaries,1000000, Black and White
The Last Runway,"Rodrigo Salomón, Pietro Scappini",48,Paraguay,2018,40,107,2019,3,1,Action,,Color
The Last Shaman,Raz Degan,22,United,2016,43,83,2017,9,1,Documentaries,1000000, Black and White
The Last Summer,William Bindley,21,United,2019,45,110,2019,5,3,Comedies,,Color
The Last Thing He Wanted,Dee Rees,21,United,2020,40,116,2020,2,21,Dramas,6000000,Color
The Last Whistle,Rob Smat,46,United,2019,2,88,2019,10,26,Dramas,1100000,Color
The Late Bloomer,Kevin Pollak,40,United,2016,45,95,2020,11,6,Comedies,1000000,Color
The Laundromat,Steven Soderbergh,26,United,2019,24,96,2019,10,18,Comedies,,Color
The Laws of Thermodynamics,Mateo Gil,21,Spain,2018,40,101,2018,8,31,Comedies,,Color
The Legacy of a Whitetail Deer Hunter,Jody Hill,27,United,2018,19,83,2018,7,6,Action,1000000,Color
The Legacy of the Bones,Fernando González Molina,18,Spain,2019,15,121,2020,4,17,International,7500000,Color
The Legend of 420,Peter Spirer,32,United,2017,22,87,2017,12,1,Documentaries,,Color
The Legend of Bhagat Singh,Rajkumar Santoshi,57,India,2002,20,156,2020,10,12,Dramas,,Color
The Legend of Cocaine Island,Theo Love,44,United,2019,19,87,2019,3,29,Documentaries,,Color
The Legend of Michael Mishra,Manish Jha,32,India,2016,12,118,2019,4,1,Comedies,1000000,Color
The Letter Reader,Sibusiso Khuzwayo,16,South,2019,20,30,2020,7,23,Dramas,1000000,Color
The Life Ahead,Edoardo Ponti,38,Italy,2020,12,95,2020,11,13,Dramas,1000000,Color
The Lift Boy,Jonathan Augustin,17,India,2020,45,107,2020,4,27,Dramas,1000000,Color
The Light of My Eyes,,20,,2010,47,96,2020,6,5,Dramas,3500000,Color
The Lighthouse of the Orcas,Gerardo Olivares,43,Spain,2016,38,110,2017,4,7,Dramas,1000000,Color
The Lion Woman,Vibeke Idsøe,58,Norway,2016,6,118,2017,10,1,Dramas,1000000,Color
The Little Hours,Jeff Baena,32,Canada,2017,37,89,2018,12,23,Comedies,1000000,Color
The Little Mermaid,"Blake Harris, Chris Bouchard",13,United,2018,39,85,2018,12,1,Children,58000000,Color
The Little Prince,Mark Osborne,45,France,2015,2,107,2020,11,6,Children,1000000,Color
The Little Switzerland,Kepa Sojo,39,Spain,2019,20,86,2019,8,16,Comedies,1000000,Color
The Little Vampire,"Richard Claus, Karsten Kiilerich",42,Netherlands,2017,3,83,2020,4,1,Children,1000000, Black and White
The Little Wars,Maroun Baghdadi,23,France,1982,36,108,2020,10,19,Dramas,11000000,Color
The Lives of Others,Florian Henckel von Donnersmarck,10,Germany,2006,39,138,2019,3,15,Dramas,1000000,Color
The Lobster,Yorgos Lanthimos,32,Ireland,2015,11,119,2018,12,2,Comedies,2500000,Color
The Lodgers,Brian O'Malley,20,Ireland,2017,47,93,2018,8,23,Horror,1000000,Color
The Lonely Island Presents: The Unauthorized Bash Brothers Experience,"Mike Diva, Akiva Schaffer",52,,2019,48,30,2019,5,23,Comedies,1000000,Color
The Long Dumb Road,Hannah Fidell,22,United,2018,20,91,2020,7,8,Comedies,1000000,Color
The Long Goodbye: The Kara Tippetts Story,Jay Lyons,51,United,2019,18,87,2019,6,23,Documentaries,,Color
The Longest Yard,Robert Aldrich,30,United,1974,37,121,2019,11,20,Classic,,Color
The Longshots,Fred Durst,27,United,2008,15,95,2019,1,30,Comedies,1000000,Color
The Look of Silence,Joshua Oppenheimer,14,Denmark,2014,42,103,2016,2,26,Documentaries,,Color
The Lord of the Rings: The Return of the King,Peter Jackson,18,New,2003,7,201,2020,1,1,Action,1000000,Color
The Lord of the Rings: The Two Towers,Peter Jackson,46,New,2002,3,179,2020,1,1,Action,65000000,Color
The Lost Brother,Israel Adrián Caetano,38,Argentina,2017,8,113,2017,9,1,Dramas,1000000,Color
The Lost Husband,Vicky Wight,55,United,2020,45,110,2020,8,10,Dramas,1000000,Color
The Lost Okoroshi,Abba T. Makama,54,Nigeria,2019,19,94,2020,9,4,Comedies,1000000,Color
The Love Affair,Nuel Naval,22,Philippines,2015,22,127,2019,3,7,Dramas,,Color
The Love Guru,Marco Schnabel,43,United,2008,50,87,2019,11,20,Comedies,,Color
The Lovebirds,Michael Showalter,50,United,2020,19,87,2020,5,22,Action,1000000,Color
The Lovers,Azazel Jacobs,10,United,2017,40,98,2019,11,5,Comedies,1000000,Color
The Lovers and the Despot,"Robert Cannan, Ross Adam",25,United,2016,3,98,2017,2,23,Documentaries,1000000,Color
The lynx,Stanisław Różewicz,38,Poland,1982,29,82,2019,10,1,Dramas,1500000,Color
The Mad Monk,Johnny To,52,Hong,1993,49,85,2018,8,16,Comedies,900000,Color
The Magic Pill,Robert Tate,21,United,2017,46,90,2018,4,24,Documentaries,500000,Color
The Magic School Bus Rides Again In the Zone,Richard Weston,50,Canada,2020,41,46,2020,12,26,Children,1000000,Color
The Magic School Bus Rides Again Kids In Space,Richard Weston,17,United,2020,14,46,2020,8,7,Children,1000000,Color
The Magic School Bus Rides Again The Frizz Connection,Richard Weston,57,Canada,2020,9,46,2020,10,20,Children,,Color
The Main Event,Jay Karas,14,United,2020,45,103,2020,4,10,Children,1000000,Color
The Man Who Feels No Pain,Vasan Bala,48,India,2018,48,137,2019,5,22,Action,1000000,Color
The Man Who Would Be Polka King,"John Mikulak, Joshua Brown",17,United,2009,49,68,2018,1,12,Documentaries,1000000, Black and White
The Man Without Gravity,Marco Bonfanti,36,Italy,2019,7,107,2019,11,1,Dramas,1000000,Color
The Mansion,Tony Datis,40,France,2017,38,100,2018,7,28,Comedies,1000000,Color
The Married Couples,Hassan AbdulSalam,21,Egypt,1981,20,195,2020,5,21,Comedies,,Color
The Mars Generation,Michael Barnett,27,United,2017,1,98,2017,5,5,Children,1000000,Color
The Mask of Zorro,Martin Campbell,55,United,1998,6,138,2020,1,1,Action,1000000,Color
The Massively Mixed-Up Middle School Mystery,Will Eisenberg,26,United,2015,31,40,2019,11,2,Children,1500000,Color
The Master,Paul Thomas Anderson,44,United,2012,15,137,2020,1,14,Dramas,1000000,Color
The Match,Francesco Carnesecchi,37,Italy,2020,33,97,2020,9,1,Dramas,1000000,Color
The Matrix,"Lilly Wachowski, Lana Wachowski",35,United,1999,17,136,2019,11,1,Action,1000000,Color
The Matrix Reloaded,"Lilly Wachowski, Lana Wachowski",47,United,2003,14,138,2019,11,1,Action,1000000,Color
The Matrix Revolutions,"Lilly Wachowski, Lana Wachowski",36,United,2003,35,129,2019,11,1,Action,1000000,Color
The Maus,Yayo Herrero,53,Spain,2017,50,90,2018,6,30,Horror,1000000,Color
The Mayo Clinic,"Ken Burns, Christopher Loren Ewers, Erik Ewers",21,United,2018,14,116,2019,4,19,Documentaries,, Black and White
The Mayor,Park In-je,40,South,2017,7,130,2017,9,30,Dramas,1000000,Color
The Meaning of Monty Python,Albert Sharpe,17,United,2013,16,60,2018,10,2,Documentaries,,Color
The Memory of Water,Matías Bize,16,Chile,2015,46,88,2017,2,15,Dramas,1000000,Color
"The Memphis Belle: A Story of a
Flying Fortress",William Wyler,56,United,1944,50,40,2017,3,31,Classic,500000,Color
The Men Who Stare at Goats,Grant Heslov,56,United,2009,44,94,2019,6,4,Comedies,1000000,Color
The Meyerowitz Stories (New and Selected),Noah Baumbach,53,United,2017,50,113,2017,10,13,Comedies,,Color
The Midas Touch,Chi Keung Fung,50,Hong,2013,50,98,2019,7,21,Comedies,1000000,Color
The Midnight Sky,George Clooney,12,United,2020,10,119,2020,12,23,Dramas,1000000,Color
The Milk System,Andreas Pichler,11,Germany,2017,35,91,2019,7,12,Documentaries,1000000,Color
The Millions,"Toka McBaror, Tunde Apalowo",31,Nigeria,2019,13,95,2020,7,17,Comedies,,Color
The Minimalists: Less Is Now,,16,United,2021,3,54,2021,1,1,Documentaries,1000000,Color
The Mirror Boy,Obi Emelonye,22,United,2011,6,86,2020,6,30,Action,1000000,Color
The Mistress,Olivia M. Lamasan,57,Philippines,2012,43,132,2019,2,27,Dramas,1000000,Color
The Mitfords: A Tale of Two Sisters,Edward Cotterill,16,United,2017,19,44,2017,6,1,Documentaries,1000000,Color
The Model,Mads Matthiesen,20,Denmark,2016,37,104,2016,12,6,Dramas,1000000,Color
The Monster,Bryan Bertino,55,United,2016,37,91,2019,1,9,Horror,1000000,Color
The Monster of Mangatiti,John Banas,51,New,2015,25,70,2015,12,15,Dramas,20000000,Color
The Most Assassinated Woman in the World,Franck Ribière,41,Belgium,2018,9,102,2018,9,7,Dramas,,Color
The Most Hated Woman in America,Tommy O'Haver,59,United,2017,7,93,2017,3,24,Dramas,950000,Color
The Most Unknown,Ian Cheney,16,United,2018,10,92,2018,8,9,Documentaries,,Color
The Motive,Manuel Martín Cuenca,16,Spain,2017,48,114,2018,8,17,Comedies,950000,Color
The Muppets,James Bobin,31,United,2011,49,104,2020,9,1,Children,989000,Color
The Music of Silence,Michael Radford,46,Italy,2017,36,115,2018,7,1,Dramas,913000,Color
The Naked Gun 2 1/2: The Smell of Fear,David Zucker,11,,1991,13,85,2020,1,1,Comedies,910000, Black and White
The Naked Gun: From the Files of Police Squad!,David Zucker,13,United,1988,6,85,2021,1,1,Comedies,930000,Color
The Natural,Barry Levinson,59,United,1984,47,138,2020,1,1,Classic,590000,Color
The Negro Soldier,Stuart Heisler,52,United,1944,43,40,2017,3,31,Classic,3000000,Color
The Netflix Afterparty: The Best Shows of The Worst Year,,36,United,2020,9,59,2020,12,13,Comedies,950000,Color
The New Romantic,Carly Stone,34,Canada,2018,38,82,2019,4,15,Comedies,900000,Color
The Next Karate Kid,Christopher Cain,13,United,1994,46,107,2020,11,1,Action,,Color
The Next Skin,"Isaki Lacuesta, Isa Campo",45,Spain,2016,15,104,2017,5,1,Dramas,900000,Color
The Night Clerk,Michael Cristofer,31,United,2020,13,90,2020,6,6,Dramas,900000,Color
The Night Comes for Us,Timo Tjahjanto,59,Indonesia,2018,42,121,2018,10,19,Action,,Color
The NSU-Complex,"Stefan Aust, Dirk Laabs",17,Germany,2016,43,90,2016,12,28,Documentaries,850000,Color
The Nut Job,Peter Lepeniotis,43,Canada,2014,1,85,2020,6,18,Children,15000000,Color
The Nutcracker and the Four Realms,"Lasse Hallström, Joe Johnston",16,United,2018,41,99,2019,5,28,Children,850000,Color
The Occupant,"Àlex Pastor, David Pastor",10,Spain,2020,37,104,2020,3,25,Independent,900000,Color
The Old Guard,Gina Prince-Bythewood,48,United,2020,45,126,2020,7,10,Action,1000000,Color
The Old Thieves: The Legend of Artegios,Everardo González,55,Mexico,2007,8,97,2019,11,1,Documentaries,850000,Color
The One I Love,Charlie McDowell,27,United,2014,46,91,2019,5,30,Comedies,,Color
The Only Mother To You All,Wenn V. Deramas,30,Philippines,2008,6,106,2019,2,27,Comedies,825000,Color
The Open House,"Matt Angel, Suzanne Coote",38,Canada,2018,44,95,2018,1,19,Horror,500000,Color
The Original Kings of Comedy,Spike Lee,24,United,2000,47,111,2020,1,1,Stand-Up,990000,Color
The Other,Youssef Chahine,26,France,1999,19,106,2020,5,29,Dramas,100000,Color
The Other Guys,Adam McKay,58,United,2010,41,108,2020,2,1,Action,500000,Color
The Other One: The Long Strange Trip of Bob Weir,Mike Fleiss,57,United,2015,6,84,2015,5,22,Documentaries,,Color
The Other Side of the Wind,Orson Welles,17,France,2018,3,122,2018,11,2,Classic,800000,Color
The Ottoman Lieutenant,Joseph Ruben,18,Turkey,2017,39,111,2020,8,1,Dramas,800000,Color
The Outcasts,Peter Hutchings,53,United,2017,20,94,2017,8,14,Comedies,800000,Color
The Outpost,Rod Lurie,17,United,2020,37,123,2020,10,1,Action,, Black and White
The Outsider,Timothy Woodward Jr.,39,United,2019,17,86,2019,9,15,Movies,850000,Color
The Package,Jake Szymanski,52,United,2018,40,95,2018,8,10,Comedies,800000,Color
The Panti Sisters,Jun Lana,57,Philippines,2019,37,108,2020,12,10,Comedies,800000,Color
The Paramedic,Carles Torras,47,Spain,2020,37,94,2020,9,16,Dramas,800000,Color
The Parole Officer,John Duigan,51,United,2001,6,94,2018,8,1,Action,,Color
The Pass,Ben A. Williams,48,United,2016,8,87,2019,1,1,Dramas,600000,Color
The Peacemaker,Mimi Leder,59,United,1997,17,124,2020,1,1,Action,800000,Color
The Pelican Brief,Alan J. Pakula,31,United,1993,44,141,2019,11,1,Dramas,780000,Color
The Perfect Date,Chris Nelson,57,United,2019,19,91,2019,4,12,Comedies,,Color
The Perfect Day,Jean-Pierre Devillers,12,,2018,37,93,2018,9,1,Documentaries,777000,Color
The Perfect Dictatorship,Luis Estrada,14,Mexico,2014,36,143,2015,6,1,Comedies,750000,Color
The Perfect Picture: Ten Years Later,Shirley Frimpong-Manso,32,Ghana,2019,50,148,2020,7,3,Comedies,750000,Color
The Perfection,Richard Shepard,11,United,2019,38,91,2019,5,24,Horror,750000,Color
The Perks of Being a Wallflower,Stephen Chbosky,34,United,2012,1,103,2020,4,1,Comedies,,Color
The Phantom of the Opera,Joel Schumacher,38,United,2004,40,141,2019,6,1,Dramas,500000,Color
The Photographer Of Mauthausen,Mar Targarona,41,Spain,2018,8,110,2019,2,23,Dramas,750000,Color
The Physician,Philipp Stölzl,48,Germany,2013,5,155,2015,7,15,Action,16000000,Color
The Pink Panther,Shawn Levy,23,United,2006,7,93,2019,7,1,Children,750000,Color
The Pirate Fairy,Peggy Holmes,42,United,2014,38,78,2014,6,15,Children,750000,Color
The Pirates of Somalia,Bryan Buckley,36,Somalia,2017,21,118,2018,3,1,Dramas,900000,Color
The Pirates! Band of Misfits,"Peter Lord, Jeff Newitt",46,United,2012,17,88,2020,10,1,Children,750000,Color
The Pixar Story,Leslie Iwerks,26,United,2007,16,89,2018,11,18,Documentaries,750000,Color
The Place Beyond the Pines,Derek Cianfrance,57,United,2012,44,140,2017,5,16,Dramas,750000, Black and White
The Plagues of Breslau,Patryk Vega,45,Poland,2018,44,94,2020,4,22,International,700000,Color
The Plan,Keerthi,58,India,2015,38,124,2018,3,1,Dramas,,Color
The Player,Ahmad El-Badri,49,Egypt,2012,15,110,2019,6,20,Comedies,,Color
The Players,Stefano Mordini,23,Italy,2020,2,89,2020,7,15,Comedies,700000,Color
The Polar Express,Robert Zemeckis,57,United,2004,20,100,2021,1,1,Children,1000000,Color
The Polka King,Maya Forbes,45,United,2018,13,94,2018,1,12,Comedies,,Color
The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,"Randall Lobb, Robert McCallum",46,Canada,2017,4,96,2018,8,24,Documentaries,207000000,Color
The President's Barber,Chan-sang Lim,11,South,2004,11,116,2017,10,1,Comedies,30000000,Color
The Price of Success,Teddy Lussi-Modeste,34,France,2017,39,92,2018,4,30,Dramas,700000,Color
The Prince,Brian A. Miller,58,United,2014,2,91,2019,2,22,Action,700000,Color
The Prince & Me,Martha Coolidge,23,United,2004,41,111,2020,10,1,Comedies,650000,Color
The Princess and the Frog,"Ron Clements, John Musker",45,United,2009,9,98,2019,7,16,Children,750000,Color
The Princess Switch,,56,United,2018,47,102,2018,11,16,Children,, Black and White
The Princess Switch: Switched Again,Mike Rohl,11,United,2020,43,97,2020,11,19,Children,400000,Color
The Prison,Na Hyeon,24,South,2017,6,125,2017,11,18,Action,650000,Color
The Professor and the Madman,Farhad Safinia,15,Ireland,2019,35,125,2020,12,15,Dramas,650000,Color
The Prom,Ryan Murphy,35,United,2020,8,132,2020,12,11,Comedies,625000,Color
The Promise,Terry George,51,Spain,2016,24,133,2020,8,9,Dramas,700000,Color
The Pursuit,John Papola,36,United,2019,14,76,2019,8,7,Documentaries,609000, Black and White
The Pursuit of Happyness,Gabriele Muccino,52,United,2006,41,117,2019,10,1,Dramas,60000, Black and White
